"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","05-09","Mining and Quarrying","2014","2014","TONNE","Tonnes","3","Thousands",,,921.429,,
"PRT","Portugal","05-09","Mining and Quarrying","2016","2016","TONNE","Tonnes","3","Thousands",,,408.787,,
"PRT","Portugal","10-33","Manufacturing industries: Total","2004","2004","TONNE","Tonnes","3","Thousands",,,10126.21,,
"PRT","Portugal","10-33","Manufacturing industries: Total","2006","2006","TONNE","Tonnes","3","Thousands",,,10929.056,"B","Break"
"PRT","Portugal","10-33","Manufacturing industries: Total","2008","2008","TONNE","Tonnes","3","Thousands",,,3574.121,"B","Break"
"PRT","Portugal","10-33","Manufacturing industries: Total","2010","2010","TONNE","Tonnes","3","Thousands",,,2647.143,,
"PRT","Portugal","10-33","Manufacturing industries: Total","2012","2012","TONNE","Tonnes","3","Thousands",,,2538.179,,
"PRT","Portugal","10-33","Manufacturing industries: Total","2014","2014","TONNE","Tonnes","3","Thousands",,,2463.091,,
"PRT","Portugal","10-33","Manufacturing industries: Total","2016","2016","TONNE","Tonnes","3","Thousands",,,2472.805,,
"PRT","Portugal","10-12","Manufacture of food products; beverages and tobacco products","2004","2004","TONNE","Tonnes","3","Thousands",,,1051.413,,
"PRT","Portugal","10-12","Manufacture of food products; beverages and tobacco products","2006","2006","TONNE","Tonnes","3","Thousands",,,1035.84,"B","Break"
"PRT","Portugal","10-12","Manufacture of food products; beverages and tobacco products","2008","2008","TONNE","Tonnes","3","Thousands",,,467.345,"B","Break"
"PRT","Portugal","10-12","Manufacture of food products; beverages and tobacco products","2010","2010","TONNE","Tonnes","3","Thousands",,,280.682,,
"PRT","Portugal","10-12","Manufacture of food products; beverages and tobacco products","2012","2012","TONNE","Tonnes","3","Thousands",,,297.581,,
"PRT","Portugal","10-12","Manufacture of food products; beverages and tobacco products","2014","2014","TONNE","Tonnes","3","Thousands",,,255.799,,
"PRT","Portugal","10-12","Manufacture of food products; beverages and tobacco products","2016","2016","TONNE","Tonnes","3","Thousands",,,288.949,,
"PRT","Portugal","13-15","Manufacture of textiles, wearing apparel, leather and related products","2004","2004","TONNE","Tonnes","3","Thousands",,,1884.595,,
"PRT","Portugal","13-15","Manufacture of textiles, wearing apparel, leather and related products","2006","2006","TONNE","Tonnes","3","Thousands",,,1935.801,"B","Break"
"PRT","Portugal","13-15","Manufacture of textiles, wearing apparel, leather and related products","2008","2008","TONNE","Tonnes","3","Thousands",,,149.793,"B","Break"
"PRT","Portugal","13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010","TONNE","Tonnes","3","Thousands",,,129.508,,
"PRT","Portugal","13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012","TONNE","Tonnes","3","Thousands",,,93.127,,
"PRT","Portugal","13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014","TONNE","Tonnes","3","Thousands",,,100.452,,
"PRT","Portugal","13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016","TONNE","Tonnes","3","Thousands",,,117.724,,
"PRT","Portugal","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2004","2004","TONNE","Tonnes","3","Thousands",,,1457.045,,
"PRT","Portugal","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2006","2006","TONNE","Tonnes","3","Thousands",,,897.388,"B","Break"
"PRT","Portugal","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2008","2008","TONNE","Tonnes","3","Thousands",,,463.984,"B","Break"
"PRT","Portugal","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010","TONNE","Tonnes","3","Thousands",,,175.535,,
"PRT","Portugal","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012","TONNE","Tonnes","3","Thousands",,,156.822,,
"PRT","Portugal","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014","TONNE","Tonnes","3","Thousands",,,128.206,,
"PRT","Portugal","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016","TONNE","Tonnes","3","Thousands",,,118.095,,
"PRT","Portugal","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2004","2004","TONNE","Tonnes","3","Thousands",,,1616.536,,
"PRT","Portugal","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2006","2006","TONNE","Tonnes","3","Thousands",,,1123.929,"B","Break"
"PRT","Portugal","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2008","2008","TONNE","Tonnes","3","Thousands",,,623.031,"B","Break"
"PRT","Portugal","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010","TONNE","Tonnes","3","Thousands",,,630.371,,
"PRT","Portugal","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012","TONNE","Tonnes","3","Thousands",,,659.507,,
"PRT","Portugal","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014","TONNE","Tonnes","3","Thousands",,,525.336,"B","Break"
"PRT","Portugal","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016","TONNE","Tonnes","3","Thousands",,,391.723,,
"PRT","Portugal","19","Manufacture of coke and refined petroleum products","2004","2004","TONNE","Tonnes","3","Thousands",,,60.749,,
"PRT","Portugal","19","Manufacture of coke and refined petroleum products","2006","2006","TONNE","Tonnes","3","Thousands",,,25.027,"B","Break"
"PRT","Portugal","19","Manufacture of coke and refined petroleum products","2008","2008","TONNE","Tonnes","3","Thousands",,,14.525,,
"PRT","Portugal","19","Manufacture of coke and refined petroleum products","2010","2010","TONNE","Tonnes","3","Thousands",,,23.962,,
"PRT","Portugal","19","Manufacture of coke and refined petroleum products","2012","2012","TONNE","Tonnes","3","Thousands",,,19.881,,
"PRT","Portugal","19","Manufacture of coke and refined petroleum products","2014","2014","TONNE","Tonnes","3","Thousands",,,19.434,,
"PRT","Portugal","19","Manufacture of coke and refined petroleum products","2016","2016","TONNE","Tonnes","3","Thousands",,,42.172,,
"PRT","Portugal","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2004","2004","TONNE","Tonnes","3","Thousands",,,284.803,,
"PRT","Portugal","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2006","2006","TONNE","Tonnes","3","Thousands",,,346.245,"B","Break"
"PRT","Portugal","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2008","2008","TONNE","Tonnes","3","Thousands",,,220.941,"B","Break"
"PRT","Portugal","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2010","2010","TONNE","Tonnes","3","Thousands",,,181.038,,
"PRT","Portugal","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2012","2012","TONNE","Tonnes","3","Thousands",,,180.994,,
"PRT","Portugal","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2014","2014","TONNE","Tonnes","3","Thousands",,,146.041,,
"PRT","Portugal","20-22","Manufacture of chemical, pharmaceutical, rubber and plastic products","2016","2016","TONNE","Tonnes","3","Thousands",,,218.175,,
"PRT","Portugal","23","Manufacture of other non-metallic mineral products","2004","2004","TONNE","Tonnes","3","Thousands",,,2552.259,,
"PRT","Portugal","23","Manufacture of other non-metallic mineral products","2006","2006","TONNE","Tonnes","3","Thousands",,,3450.535,"B","Break"
"PRT","Portugal","23","Manufacture of other non-metallic mineral products","2008","2008","TONNE","Tonnes","3","Thousands",,,854.283,"B","Break"
"PRT","Portugal","23","Manufacture of other non-metallic mineral products","2010","2010","TONNE","Tonnes","3","Thousands",,,482.322,,
"PRT","Portugal","23","Manufacture of other non-metallic mineral products","2012","2012","TONNE","Tonnes","3","Thousands",,,404.929,,
"PRT","Portugal","23","Manufacture of other non-metallic mineral products","2014","2014","TONNE","Tonnes","3","Thousands",,,435.164,,
"PRT","Portugal","23","Manufacture of other non-metallic mineral products","2016","2016","TONNE","Tonnes","3","Thousands",,,434.937,,
"PRT","Portugal","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,1218.81,,
"PRT","Portugal","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,2114.291,"B","Break"
"PRT","Portugal","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,780.219,"B","Break"
"PRT","Portugal","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,743.725,,
"PRT","Portugal","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,725.338,,
"PRT","Portugal","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,852.659,,
"PRT","Portugal","24-33","Manufacture of basic metals and fabricated metal products, machinery and equipment; furnitures; jewellery, musical instrument, toys; repair and installation of machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,861.03,,
"PRT","Portugal","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,700.599,,
"PRT","Portugal","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,973.178,"B","Break"
"PRT","Portugal","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,386.17,"B","Break"
"PRT","Portugal","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,395.085,,
"PRT","Portugal","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,411.339,,
"PRT","Portugal","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,426.071,,
"PRT","Portugal","24-25","Manufacture of basic metals and fabricated metal products, except machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,445.575,,
"PRT","Portugal","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,384.656,,
"PRT","Portugal","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,937.997,"B","Break"
"PRT","Portugal","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,236.575,"B","Break"
"PRT","Portugal","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,203.468,,
"PRT","Portugal","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,206.02,,
"PRT","Portugal","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,313.905,,
"PRT","Portugal","26-30","Manufacture of computer, electronic and optical products, electrical equipment, motor vehicles and other transport equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,318.244,,
"PRT","Portugal","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2004","2004","TONNE","Tonnes","3","Thousands",,,133.555,,
"PRT","Portugal","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2006","2006","TONNE","Tonnes","3","Thousands",,,203.116,"B","Break"
"PRT","Portugal","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2008","2008","TONNE","Tonnes","3","Thousands",,,157.474,"B","Break"
"PRT","Portugal","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2010","2010","TONNE","Tonnes","3","Thousands",,,145.172,,
"PRT","Portugal","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2012","2012","TONNE","Tonnes","3","Thousands",,,107.979,,
"PRT","Portugal","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2014","2014","TONNE","Tonnes","3","Thousands",,,112.683,,
"PRT","Portugal","31-33","Manufacture of furniture; jewellery, musical instruments, toys; repair and installation of machinery and equipment","2016","2016","TONNE","Tonnes","3","Thousands",,,97.211,,
"PRT","Portugal","35","Energy Production ","2004","2004","TONNE","Tonnes","3","Thousands",,,814.655,,
"PRT","Portugal","35","Energy Production ","2006","2006","TONNE","Tonnes","3","Thousands",,,464.834,"B","Break"
"PRT","Portugal","35","Energy Production ","2008","2008","TONNE","Tonnes","3","Thousands",,,193.39,"B","Break"
"PRT","Portugal","35","Energy Production ","2010","2010","TONNE","Tonnes","3","Thousands",,,295.598,,
"PRT","Portugal","35","Energy Production ","2012","2012","TONNE","Tonnes","3","Thousands",,,398.734,,
"PRT","Portugal","35","Energy Production ","2014","2014","TONNE","Tonnes","3","Thousands",,,172.341,,
"PRT","Portugal","35","Energy Production ","2016","2016","TONNE","Tonnes","3","Thousands",,,90.213,,
"PRT","Portugal","36-39","Water supply, sewerage, waste management, etc.","2004","2004","TONNE","Tonnes","3","Thousands",,,1451.812,,
"PRT","Portugal","36-39","Water supply, sewerage, waste management, etc.","2006","2006","TONNE","Tonnes","3","Thousands",,,1154.307,"B","Break"
"PRT","Portugal","36-39","Water supply, sewerage, waste management, etc.","2008","2008","TONNE","Tonnes","3","Thousands",,,2378.198,"B","Break"
"PRT","Portugal","36-39","Water supply, sewerage, waste management, etc.","2010","2010","TONNE","Tonnes","3","Thousands",,,1350.588,,
"PRT","Portugal","36-39","Water supply, sewerage, waste management, etc.","2012","2012","TONNE","Tonnes","3","Thousands",,,1908.191,,
"PRT","Portugal","36-39","Water supply, sewerage, waste management, etc.","2014","2014","TONNE","Tonnes","3","Thousands",,,2284.296,,
"PRT","Portugal","36-39","Water supply, sewerage, waste management, etc.","2016","2016","TONNE","Tonnes","3","Thousands",,,2400.936,,
"PRT","Portugal","41-43","Construction","2004","2004","TONNE","Tonnes","3","Thousands",,,2625.939,,
"PRT","Portugal","41-43","Construction","2006","2006","TONNE","Tonnes","3","Thousands",,,3607.449,"B","Break"
"PRT","Portugal","41-43","Construction","2008","2008","TONNE","Tonnes","3","Thousands",,,1364.419,"B","Break"
"PRT","Portugal","41-43","Construction","2010","2010","TONNE","Tonnes","3","Thousands",,,1286.86,,
"PRT","Portugal","41-43","Construction","2012","2012","TONNE","Tonnes","3","Thousands",,,1086.975,,
"PRT","Portugal","41-43","Construction","2014","2014","TONNE","Tonnes","3","Thousands",,,1185.474,,
"PRT","Portugal","41-43","Construction","2016","2016","TONNE","Tonnes","3","Thousands",,,1710.129,,
"PRT","Portugal","45-98","Other","2004","2004","TONNE","Tonnes","3","Thousands",,,8843.238,,
"PRT","Portugal","45-98","Other","2006","2006","TONNE","Tonnes","3","Thousands",,,15019.988,"B","Break"
"PRT","Portugal","45-98","Other","2008","2008","TONNE","Tonnes","3","Thousands",,,9115.378,"B","Break"
"PRT","Portugal","45-98","Other","2010","2010","TONNE","Tonnes","3","Thousands",,,7100.775,,
"PRT","Portugal","45-98","Other","2012","2012","TONNE","Tonnes","3","Thousands",,,6459.008,,
"PRT","Portugal","45-98","Other","2014","2014","TONNE","Tonnes","3","Thousands",,,6409.8,,
"PRT","Portugal","45-98","Other","2016","2016","TONNE","Tonnes","3","Thousands",,,6716.191,,
"PRT","Portugal","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,1231.286,,
"PRT","Portugal","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,1211.939,,
"PRT","Portugal","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,1300.759,,
"PRT","Portugal","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,1346.604,,
"PRT","Portugal","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,45.073,,
"PRT","Portugal","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,46.657,,
"PRT","Portugal","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,49.699,,
"PRT","Portugal","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,49.194,,
"PRT","Portugal","INT_CONS","Waste from construction sector per capita","2004","2004","KG_HAB","Kilograms per capita","0","Units",,,250.474,,
"PRT","Portugal","INT_CONS","Waste from construction sector per capita","2006","2006","KG_HAB","Kilograms per capita","0","Units",,,342.77,"B","Break"
"PRT","Portugal","INT_CONS","Waste from construction sector per capita","2008","2008","KG_HAB","Kilograms per capita","0","Units",,,129.216,"B","Break"
"PRT","Portugal","INT_CONS","Waste from construction sector per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,168.338,,
"PRT","Portugal","INT_CONS","Waste from construction sector per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,88.176,,
"PRT","Portugal","INT_CONS","Waste from construction sector per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,144.839,,
"SVK","Slovak Republic","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,10668.411,,
"SVK","Slovak Republic","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,14501.495,,
"SVK","Slovak Republic","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,11472.008,,
"SVK","Slovak Republic","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,9384.112,,
"SVK","Slovak Republic","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,8425.384,,
"SVK","Slovak Republic","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,8862.778,,
"SVK","Slovak Republic","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,10606.966,,
"SVK","Slovak Republic","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,374.683,,
"SVK","Slovak Republic","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,412.669,,
"SVK","Slovak Republic","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,436.431,,
"SVK","Slovak Republic","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,637.335,,
"SVK","Slovak Republic","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,9009.429,,
"SVK","Slovak Republic","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,8012.715,,
"SVK","Slovak Republic","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,8426.347,,
"SVK","Slovak Republic","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,9969.631,,
"SVK","Slovak Republic","01-03","Agriculture, forestry and fishing ","2004","2004","TONNE","Tonnes","3","Thousands",,,605.6,,
"SVK","Slovak Republic","01-03","Agriculture, forestry and fishing ","2006","2006","TONNE","Tonnes","3","Thousands",,,741.965,,
"SVK","Slovak Republic","01-03","Agriculture, forestry and fishing ","2008","2008","TONNE","Tonnes","3","Thousands",,,788.788,,
"SVK","Slovak Republic","01-03","Agriculture, forestry and fishing ","2010","2010","TONNE","Tonnes","3","Thousands",,,525.522,,
"SVK","Slovak Republic","01-03","Agriculture, forestry and fishing ","2012","2012","TONNE","Tonnes","3","Thousands",,,549.325,,
"SVK","Slovak Republic","01-03","Agriculture, forestry and fishing ","2014","2014","TONNE","Tonnes","3","Thousands",,,574.359,,
"SVK","Slovak Republic","01-03","Agriculture, forestry and fishing ","2016","2016","TONNE","Tonnes","3","Thousands",,,776.258,,
"SVK","Slovak Republic","05-09","Mining and Quarrying","2004","2004","TONNE","Tonnes","3","Thousands",,,210.68,,
"SVK","Slovak Republic","05-09","Mining and Quarrying","2006","2006","TONNE","Tonnes","3","Thousands",,,331.864,,
"SVK","Slovak Republic","05-09","Mining and Quarrying","2008","2008","TONNE","Tonnes","3","Thousands",,,150.86,,
"SVK","Slovak Republic","05-09","Mining and Quarrying","2010","2010","TONNE","Tonnes","3","Thousands",,,160.475,,
"SVK","Slovak Republic","05-09","Mining and Quarrying","2012","2012","TONNE","Tonnes","3","Thousands",,,310.465,"B","Break"
"SVK","Slovak Republic","05-09","Mining and Quarrying","2014","2014","TONNE","Tonnes","3","Thousands",,,288.712,,
"SVK","Slovak Republic","05-09","Mining and Quarrying","2016","2016","TONNE","Tonnes","3","Thousands",,,316.201,,
"SVK","Slovak Republic","10-33","Manufacturing industries: Total","2004","2004","TONNE","Tonnes","3","Thousands",,,3878.305,,
"SVK","Slovak Republic","10-33","Manufacturing industries: Total","2006","2006","TONNE","Tonnes","3","Thousands",,,5527.117,,
"SVK","Slovak Republic","10-33","Manufacturing industries: Total","2008","2008","TONNE","Tonnes","3","Thousands",,,4469.017,,
"SVK","Slovak Republic","10-33","Manufacturing industries: Total","2010","2010","TONNE","Tonnes","3","Thousands",,,2642.998,,
"SVK","Slovak Republic","10-33","Manufacturing industries: Total","2012","2012","TONNE","Tonnes","3","Thousands",,,2485.282,,
"SVK","Slovak Republic","10-33","Manufacturing industries: Total","2014","2014","TONNE","Tonnes","3","Thousands",,,2567.877,,
"SVK","Slovak Republic","10-33","Manufacturing industries: Total","2016","2016","TONNE","Tonnes","3","Thousands",,,3378.824,,
"SVK","Slovak Republic","10-12","Manufacture of food products; beverages and tobacco products","2004","2004","TONNE","Tonnes","3","Thousands",,,486.625,,
"SVK","Slovak Republic","10-12","Manufacture of food products; beverages and tobacco products","2006","2006","TONNE","Tonnes","3","Thousands",,,608.105,,
"SVK","Slovak Republic","10-12","Manufacture of food products; beverages and tobacco products","2008","2008","TONNE","Tonnes","3","Thousands",,,382.275,,
"SVK","Slovak Republic","10-12","Manufacture of food products; beverages and tobacco products","2010","2010","TONNE","Tonnes","3","Thousands",,,216.916,,
"SVK","Slovak Republic","10-12","Manufacture of food products; beverages and tobacco products","2012","2012","TONNE","Tonnes","3","Thousands",,,161.521,,
"SVK","Slovak Republic","10-12","Manufacture of food products; beverages and tobacco products","2014","2014","TONNE","Tonnes","3","Thousands",,,163.238,,
"SVK","Slovak Republic","10-12","Manufacture of food products; beverages and tobacco products","2016","2016","TONNE","Tonnes","3","Thousands",,,257.566,,
"SVK","Slovak Republic","13-15","Manufacture of textiles, wearing apparel, leather and related products","2004","2004","TONNE","Tonnes","3","Thousands",,,25.23,,
"SVK","Slovak Republic","13-15","Manufacture of textiles, wearing apparel, leather and related products","2006","2006","TONNE","Tonnes","3","Thousands",,,23.428,,
"SVK","Slovak Republic","13-15","Manufacture of textiles, wearing apparel, leather and related products","2008","2008","TONNE","Tonnes","3","Thousands",,,13.737,,
"SVK","Slovak Republic","13-15","Manufacture of textiles, wearing apparel, leather and related products","2010","2010","TONNE","Tonnes","3","Thousands",,,15.022,,
"SVK","Slovak Republic","13-15","Manufacture of textiles, wearing apparel, leather and related products","2012","2012","TONNE","Tonnes","3","Thousands",,,16.817,,
"SVK","Slovak Republic","13-15","Manufacture of textiles, wearing apparel, leather and related products","2014","2014","TONNE","Tonnes","3","Thousands",,,17.178,,
"SVK","Slovak Republic","13-15","Manufacture of textiles, wearing apparel, leather and related products","2016","2016","TONNE","Tonnes","3","Thousands",,,20.686,,
"SVK","Slovak Republic","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2004","2004","TONNE","Tonnes","3","Thousands",,,257.43,,
"SVK","Slovak Republic","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2006","2006","TONNE","Tonnes","3","Thousands",,,389.934,,
"SVK","Slovak Republic","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2008","2008","TONNE","Tonnes","3","Thousands",,,256.106,,
"SVK","Slovak Republic","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2010","2010","TONNE","Tonnes","3","Thousands",,,168.071,,
"SVK","Slovak Republic","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2012","2012","TONNE","Tonnes","3","Thousands",,,341.883,,
"SVK","Slovak Republic","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2014","2014","TONNE","Tonnes","3","Thousands",,,155.655,,
"SVK","Slovak Republic","16","Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials","2016","2016","TONNE","Tonnes","3","Thousands",,,140.067,,
"SVK","Slovak Republic","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2004","2004","TONNE","Tonnes","3","Thousands",,,295.795,,
"SVK","Slovak Republic","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2006","2006","TONNE","Tonnes","3","Thousands",,,677.663,"B","Break"
"SVK","Slovak Republic","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2008","2008","TONNE","Tonnes","3","Thousands",,,569.631,,
"SVK","Slovak Republic","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2010","2010","TONNE","Tonnes","3","Thousands",,,287.505,"B","Break"
"SVK","Slovak Republic","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2012","2012","TONNE","Tonnes","3","Thousands",,,237.961,,
"SVK","Slovak Republic","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2014","2014","TONNE","Tonnes","3","Thousands",,,221.278,,
"SVK","Slovak Republic","17-18","Manufacture of paper and paper products; printing and reproduction of recorded media","2016","2016","TONNE","Tonnes","3","Thousands",,,434.165,,
"SVK","Slovak Republic","19","Manufacture of coke and refined petroleum products","2004","2004","TONNE","Tonnes","3","Thousands",,,80.79,,
"SVK","Slovak Republic","19","Manufacture of coke and refined petroleum products","2006","2006","TONNE","Tonnes","3","Thousands",,,65.165,,
"SVK","Slovak Republic","19","Manufacture of coke and refined petroleum products","2008","2008","TONNE","Tonnes","3","Thousands",,,176.011,,
"SVK","Slovak Republic","19","Manufacture of coke and refined petroleum products","2010","2010","TONNE","Tonnes","3","Thousands",,,42.653,,
"SVK","Slovak Republic","19","Manufacture of coke and refined petroleum products","2012","2012","TONNE","Tonnes","3","Thousands",,,18.745,,
"SVK","Slovak Republic","19","Manufacture of coke and refined petroleum products","2014","2014","TONNE","Tonnes","3","Thousands",,,33.386,,
"SVK","Slovak Republic","19","Manufacture of coke and refined petroleum products","2016","2016","TONNE","Tonnes","3","Thousands",,,55.954,,
